Key,English
jz_HobbieElectronicsDesc,"Since you were little you have always felt the need to take things apart and see how they work. Years of tinkering has taught you a few things."
jz_HobbieElectronicsLongDesc,"You Will Learn :\nBattery Bank - Speaker - Electric Fencepost - Spot Light - Ceiling Light"
jz_HobbieMedicalDesc,"Weather its a stranger or a squirrel when someone's hurt you feel the need to help. All that helping others has made you pretty good at tending wounds"
jz_HobbieMedicalLongDesc,"Effects :\nWounds you treat heal 25% faster"
jz_HobbieSportsDesc,"From Tee Ball to the Travel Team you have lived and breathed sports your entire life. All that work has made you a specialist with a bat and fast as hell"
jz_HobbieSportsLongDesc,"Effects :\n10% More Blunt Damage\n10% Faster Blunt Attack Speed\n10% Less Stamina Used With Blunt Weapons\n10% Faster Mobility"
jz_HobbieVehiclesDesc,"You have been a Grease Monkey since you built your first Bicycle at 5"
jz_HobbieVehiclesLongDesc,"You Will Learn :\nBicycle - Small Engine - Minibike - Motorcycle\nEffects :\nX2 Crafting Speed for Vehicles"
jz_HobbiesGardeningDesc,"You always feel better with your hands in the ground. Always keeping a garden has made your thumb at least a little green"
jz_HobbiesGardeningLongDesc,"You Will Learn :\nInsecticide - Potato Seed - Corn Seed - Goldenrod Seed - Chrysanthemum Seed - Onion - Tomato - Carrot\nEffects :\nHarvest an additional produce from all crops"
jz_HobbieArcheryDesc,"When you were a child playing Cowboys and Indians you always picked the indian. A love or archery and a life time of practice have made you a specialist with bow."
jz_HobbieArcheryLongDesc,"Effects :\n10% Faster Archery Reloading\n10% Farther Archery Range\n10% Better Archery Handling\n10% Less Spread When Hip Firing Archery \n10% More Archery Shots per Min"
jz_TraitStrongDesc,"Your large physique grants you these effects"
jz_TraitStrongLongDesc,"Effects :\n10 Less Effect from Encumbrance\n5% Less Stamina Useing Melee\n10% Faster Metabolism"
jz_TraitWeakDesc,"Your small physique grants you these effects"
jz_TraitWeakLongDesc,"Effects :\n10 More Effect From Encumbrance\n5% More Stamina Useing Melee\n10% Slower Metabolism"
jz_TraitSkinnyDesc,"Your slim figure grants you these effects"
jz_TraitSkinnyLongDesc,"Effects :\n10 Degrees Less Weather Protection\n10% Slower Metabolism"
jz_TraitFatDesc,"Your heavy figure grants you these effects"
jz_TraitFatLongDesc,"Effects :\n10 Degrees More Weather Protection\n10% Faster Metabolism"
jz_TraitHealthyDesc,"Your strong immune system grants you these effects"
jz_TraitHealthyLongDesc,"Effects :\n10% Less Chance For Illness\nIllnesses Last 10% Longer"
jz_TraitSicklyDesc,"Your weak immune system grants you these effects"
jz_TraitSicklyLongDesc,"Effects :\n10% More Chance For Illness\nIllnesses Last 10% Shorter"
jz_TraitLazyDesc,"Your lackadaisical attitude grants you these effects"
jz_TraitLazyLongDesc,"Effects :\n20% Faster HP Recovery When Sleeping\n20% Slower Fatigue Recovery When Sleeping"
jz_TraitRestlessDesc,"Your enthusiastic attitude grants you these effects"
jz_TraitRestlessLongDesc,"Effects :\n 20% Slower HP Recovery When Sleeping\n20% Faster Fatigue Recovery When Sleeping"
jz_TraitLightDesc,"Your love of the day time grants you these effects"
jz_TraitLightLongDesc,"Day Effects :\n10% Better Weapon Handling, Faster Reload and Less Melee Stamina\nNight Effects :\n10% Less Weapon Handling, Slower Reload and More Melee Stamina"
jz_TraitDarkDesc"Your love of the night time grants you these effects"
jz_TraitDarkLongDesc,"Night Effects :\n10% Better Weapon Handling, Faster Reload and Less Melee Stamina\nDay Effects :\n10% Less Weapon Handling, Slower Reload and More Melee Stamina"
jz_TraitFastDesc,"Your natural speed grants you these effects"
jz_TraitFastLongDesc,"Effects :\n10% Faster Movement\n10% More Noise"
jz_TraitSlowDesc,"Your natural carefulness grants you these effects"
jz_TraitSlowLongDesc,"Effects :\n10% Slower Movement\n10% Less Noise"
jz_TraitOutdoorsDesc,"Your love of wide open spaces grants you these effects"
jz_TraitOutdoorsLongDesc,"Outdoor Effect :\n10% Better Weapon Handling, Faster Reloading And 10% Less Melee Stamina\nIndoor Effect :\n10% Less Weapon Handling, Slower Reloading And 10% More Melee Stamina"
jz_TraitIndoorsDesc,"Your love of wide small spaces grants you these effects"
jz_TraitIndoorsLongDesc,"Indoor Effect :\n10% Better Weapon Handling, Faster Reloading And 10% Less Melee Stamina\nOutdoor Effect :\n10% Less Weapon Handling, Slower Reloading And 10% More Melee Stamina"
jz_WoodBuildingSkillDesc,"Gain XP by using the Claw Hammer to upgrade blocks to Wooden Blocks\nGather materials by using the Claw Hammer to break down Wooden Blocks\n            [00eb3c]Current XP-{cvar($jz_WoodBuildingXP:000)}                  Next Level-{cvar($jz_WoodBuildingNextLvTotal:000)}[-]"
jz_WoodBuildingSkillRank1Desc,"Supplies"
jz_WoodBuildingSkillRank1LongDesc,"Teaches you how to craft Planks and Nails"
jz_WoodBuildingSkillRank2Desc,"Shapes"
jz_WoodBuildingSkillRank2LongDesc,"Teaches you how to craft all of the Wood Block shapes"
jz_StoneBuildingSkillDesc,"Gain XP by using the Mason Hammer to upgrade blocks to Cobblestone Blocks. Gather materials by using the Mason Hammer to break down Cobblestone and Brick Blocks\n            [00eb3c]Current XP-{cvar($jz_StoneBuildingXP:000)}                  Next Level-{cvar($jz_StoneBuildingNextLvTotal:000)}[-]"
jz_StoneBuildingSkillRank1Desc,"Supplies"
jz_StoneBuildingSkillRank1LongDesc,"Teaches you how to craft Cobblestone"
jz_StoneBuildingSkillRank2Desc,"Shapes"
jz_StoneBuildingSkillRank2LongDesc,"Teaches you how to craft all of the Cobblestone Block Shapes"
jz_IronBuildingSkillDesc,"Gain XP by using the Wrench to upgrade blocks to Iron Blocks\nGather materials by using the Wrench to break down Iron Blocks\n            [00eb3c]Current XP-{cvar($jz_IronBuildingXP:000)}                  Next Level-{cvar($jz_IronBuildingNextLvTotal:000)}[-]"
jz_IronBuildingSkillRank1Desc,"Supplies"
jz_IronBuildingSkillRank1LongDesc,"Teaches you how to craft Iron Sheet Metal and Nuts and Bolts"
jz_IronBuildingSkillRank2Desc,"Shapes"
jz_IronBuildingSkillRank2LongDesc,"Teaches you how to craft all of the Iron Block shapes"
jz_ConcreteBuildingSkillDesc,"Gain XP by using the Concrete Sledge to upgrade Concrete Frames\nGather materials by using the Concrete Sledge to break down Concrete Blocks\n            [00eb3c]Current XP-{cvar($jz_ConcreteBuildingXP:000)}                  Next Level-{cvar($jz_ConcreteBuildingNextLvTotal:000)}[-]"
jz_ConcreteBuildingSkillRank1Desc,"Supplies"
jz_ConcreteBuildingSkillRank1LongDesc,"Teaches you how to craft Concrete Mix"
jz_ConcreteBuildingSkillRank2Desc,"Shapes"
jz_ConcreteBuildingSkillRank2LongDesc,"Teaches you how to craft all of the Concrete Block shapes"
jz_SteelBuildingSkillDesc,"Master all the other Building Skills to unlock Steel Building"
jz_SteelBuildingSkillRank1Desc,"Steel Building"
jz_SteelBuildingSkillRank1LongDesc,"Teaches you how to craft Steel Sheet Metal and all the Steel Block shapes"
jz_SmallGameHunterRank1Desc,"Small Game Butcher"
jz_SmallGameHunterRank1LongDesc,"Harvest twice as much meat and learn to harvest more advanced items from small game."
jz_SmallGameHunterRank2Desc,"Small Game Hunter"
jz_SmallGameHunterRank2LongDesc,"Harvest 3X as much meat and learn to harvest all items from small game."
jz_SmallGameHunterRank3Desc,"Small Game Tracker"
jz_SmallGameHunterRank3LongDesc,"Learn to track Small Game on your compass when crouched."
jz_LargeGameHunterRank1Desc,"Large Game Butcher"
jz_LargeGameHunterRank1LongDesc,"Harvest twice as much meat and learn to harvest more advanced items from large game."
jz_LargeGameHunterRank2Desc,"Large Game Hunter"
jz_LargeGameHunterRank2LongDesc,"Harvest 3X as much meat and learn to harvest all items from large game."
jz_LargeGameHunterRank3Desc,"Large Game Tracker"
jz_LargeGameHunterRank3LongDesc,"Learn to track Large Game on your compass when crouched."
jz_SmallPredGameHunterRank1Desc,"Small Predator Butcher"
jz_SmallPredGameHunterRank1LongDesc,"Harvest twice as much meat and learn to harvest more advanced items from small predators."
jz_SmallPredGameHunterRank2Desc,"Small Predator Hunter"
jz_SmallPredGameHunterRank2LongDesc,"Harvest 3X as much meat and learn to harvest all items from small predators."
jz_SmallPredGameHunterRank3Desc,"Small Predator Tracker"
jz_SmallPredGameHunterRank3LongDesc,"Learn to track Small Predators on your compass when crouched."
jz_LargePredGameHunterRank1Desc,"Large Predator Butcher"
jz_LargePredGameHunterRank1LongDesc,"Harvest twice as much meat and learn to harvest more advanced items from large predators."
jz_LargePredGameHunterRank2Desc,"Large Predator Hunter"
jz_LargePredGameHunterRank2LongDesc,"Harvest 3X as much meat and learn to harvest all items from large predators."
jz_LargePredGameHunterRank3Desc,"Large Predator Tracker"
jz_LargePredGameHunterRank3LongDesc,"Learn to track Large Predators on your compass when crouched."
jz_perkLockPickingDesc,"Practicing picking locks in your spare time makes you faster at picking them and lock picks break less often."
jz_perkInfiltratorDesc,"Studding Traps and Mines in your spare time makes you more aware of them and able to deal with them better."
jz_perkSexualTrexDesc,"Specialize your upper body training to increase your melee stamina."
jz_perkLockPickingRank1LongDesc,"Burglar. You are starting to make a name for yourself. You can pick locks 20% faster and have a 10% lower chance to break lockpicks."
jz_perkLightArmorRank1LongDesc,"You have started on the path of the lightly armored warrior. Reduce light armor movement penalty by 15% and stamina penalty by 10%. Improve durability by 50%."
jz_perkLightArmorRank2LongDesc,"You've survived some battles and hope to be a knight one day. Reduce light armor movement penalty by 30% and stamina penalty by 20%. Improve durability by 100%."
jz_perkLightArmorRank3LongDesc,"All the hard training and battles have paid off, you are now a knight. Reduce light armor movement penalty by 50% and stamina penalty by 35%. Improve durability by 150%."
jz_perkLightArmorRank4LongDesc,"You have made a name for yourself and are feared by nearly all as you are now a gladiator. Reduce light armor movement penalty by 75% and stamina penalty by 50%. Improve durability by 200%."
jz_perkHeavyArmorRank1LongDesc,"You might move a little awkward in heavy armor but you're alive to talk about it. Reduce heavy armor movement and stamina penalty by 5%. Improve durability by 50%."
jz_perkHeavyArmorRank2LongDesc,"You can take a hit! Reduce heavy armor movement and stamina penalty by 10%. Improve durability by 100%."
jz_perkHeavyArmorRank3LongDesc,"Now we're talking about some serious protection. Reduce heavy armor movement and stamina penalty by 17%. Improve durability by 150%."
jz_perkHeavyArmorRank4LongDesc,"You are now a walking tank. Reduce heavy armor movement and stamina penalty by 25%. Improve durability by 200%."
jz_SmallGameHunterSkillDesc,"Hunt, kill and butcher Chickens, Rabbits and Boars to improve at butchering them and learn how to Track them\n            [00eb3c]Current XP-{cvar($jz_SmallGameXP:000)}                  Next Level-{cvar($jz_SmallGameNextLvTotal:000)}[-]"
jz_LargeGameHunterSkillDesc,"Hunt, kill and butcher Stags and Does to improve at butchering them and learn how to Track them\n            [00eb3c]Current XP-{cvar($jz_LargeGameXP:000)}                  Next Level-{cvar($jz_LargeGameNextLvTotal:000)}[-]"
jz_SmallPredGameHunterSkillDesc,"Hunt, kill and butcher Snake, Wolfs, Coyote, Mountain Lion and Dogs to improve at butchering them and learn how to Track them\n            [00eb3c]Current XP-{cvar($jz_SmallPredGameXP:000)}                  Next Level-{cvar($jz_SmallPredGameNextLvTotal:000)}[-]"
jz_LargePredGameHunterSkillDesc,"Hunt, kill and butcher Bears, Dire Wolfs and Large Boars to improve at butchering them and learn how to Track them\n            [00eb3c]Current XP-{cvar($jz_LargePredGameXP:000)}                  Next Level-{cvar($jz_LargePredGameNextLvTotal:000)}[-]"

Quest_________________________XML,Quest_________________________XML
jzquest_StoveRepairKitPt1,"Oven Repair Kits"
jzquest_StoveRepairKitPt1Sub,"Learn to repair ovens"
jzquest_StoveRepairKitPt1Desc,"You learned that a survivor left an oven repair manual in this building. You should go there and see if you can find it.A Oven would allow you to cook much better foods."
jzquest_StoveRepairKitPt2,"Oven Repair Kits"
jzquest_StoveRepairKitPt2Sub,"Learn to repair ovens"
jzquest_StoveRepairKitPt2Desc,"You learned that a survivor left an oven repair manual in this building. You should go there and see if you can find it.A Oven would allow you to cook much better foods."
jzquest_KitchenRecipePt1,"The Kitchen"
jzquest_KitchenRecipePt1Sub,"Learn to build a Kitchen"
jzquest_KitchenRecipePt1Desc,"You learned that a survivor left a kitchen remodeling guide in this building. You should go there and see if you can find it. A Kitchen would allow you to cook much better foods."
jzquest_KitchenRecipePt2,"The Kitchen"
jzquest_KitchenRecipePt2Sub,"Learn to build a Kitchen"
jzquest_KitchenRecipePt2Desc,"You learned that a survivor left a kitchen remodeling guide in this building. You should go there and see if you can find it. A Kitchen would allow you to cook much better foods."
tutorialTipQuest01_title,"True Survival"
tutorialTipQuest01,"To begin, place your 'Start Here' starting item on the ground to choose your characters stats and abilities for this play through. You will start with 3 Knowledge Points that can be used to select your Profession, Hobby and Trait. Any combination can be chosen but these options do not stack. Additional Professions can be acquired by collecting Profession Pages found in loot." 
jzquest_Starting,Getting Started
jzquest_TutorialPt1,"Tutorial Part 1"
jzquest_TutorialPt1Sub,"Use a stick to gather fibers"
jzquest_TutorialPt1Desc,"Punching things with your bare hands will hurt you. Find and use a Stick to gather Plant Fibers. Use the Plant Fibers to craft a Resting Spot that you can stand on to Heal both your Health and your Fatigue(max Stamina). Resting Spots are not used for respawning and do not effect your bed"
jz_TrueSurvivalTutorialTip1,"Find a Stick and use it in your hand to collect Plant Fibers."
jz_TrueSurvivalTutorialTip1_title,"Use Sticks To Gather"
jz_TrueSurvivalTutorialTip1B,"Use the Stick in your hand to collect Plant Fibers."
jz_TrueSurvivalTutorialTip1B_title,"Use the Stick" 
jzquest_TutorialPt2,"Tutorial Part 2"
jzquest_TutorialPt2Sub,"Sleeping In Beds Heals You"
jzquest_TutorialPt2Desc,"Use the Plant Fibers to craft a Resting Spot. Resting Spots and Beds can be stood on to Heal both your Health and your Fatigue(max Stamina). Resting Spots are not used for respawning and do not replace your placed bed"
jz_TrueSurvivalTutorialTip2,"Beds will raise you Health and lower your\nFatigue(raise Max Stamina)"
jz_TrueSurvivalTutorialTip2_title,"Sleeping Heals"
jzquest_TutorialPt3,"Tutorial Part 3"
jzquest_TutorialPt3Sub,"Craft Drinks"
jzquest_TutorialPt3Desc,"Water is by the ounce. Craft a Clean Drink of Water for better hydration"
jz_TrueSurvivalTutorialTip3,"Water is by the ounce. Craft a Clean Drink of Water for better hydration"
jz_TrueSurvivalTutorialTip3_title,"Craft a Drink of Water"
jzquest_TutorialPt4,"Tutorial Part 4"
jzquest_TutorialPt4Sub,"Scraping Raw Foods"
jzquest_TutorialPt4Desc,"Some raw foods like Vegetables, Fruits and Grains(Flour/Corn Meal) can be scraped into Servings and used in crafting recipes. Find some wild potatoes and carrots to scrap to make a salad"
jz_TrueSurvivalTutorialTip4,"Some raw foods like Vegetables, Fruits and Grains(Flour/Corn Meal) can be scraped into Servings and used in crafting recipes. Find some wild potatoes and carrots to scrap to make a salad"
jz_TrueSurvivalTutorialTip4_title,"Scraping Raw Foods"
jzquest_TutorialPt5,"Tutorial Part 5"
jzquest_TutorialPt5Sub,"Scaffolding"
jzquest_TutorialPt5Desc,"Scaffolding are easy blocks to make that can be picked back up. Good for helping you get to hard to reach places, but remember there is no Nerd Poling in True Survival"
jzquest_TutorialPt6,"Tutorial Part 6"
jzquest_TutorialPt6Sub,"Building with no Tool"
jzquest_TutorialPt6Desc,"Log Cabin Blocks are the only building blocks that can be crafted without tools and using basic supplies. For stronger blocks you will need to find a Building Tool and supplies."
jzquest_TutorialPt7,"Tutorial Part 7"
jzquest_TutorialPt7Sub,"Collecting Water"
jzquest_TutorialPt7Desc,"Glass Jars are only used for crafted drinks. To collect water from a body of water craft a Old Milk Jug and use that in your hand to collect water. It will need to be filtered and boiled before its safe to drink"
jz_TrueSurvivalTutorialTip7,"Use Old Milk Jugs to collect water"
jz_TrueSurvivalTutorialTip7_title,"Collecting Water"
jzquest_TutorialPt8,"Tutorial Part 8"
jzquest_TutorialPt8Sub,"Preserving Food"
jzquest_TutorialPt8Desc,"Most foods will spoil. To slow down the spoil timer place food in a Cooler or Refrigerator. Refrigerators can be picked up with a Crowbar"
jz_TrueSurvivalTutorialTip8,"Destroy a Cooler to use it as food storage"
jz_TrueSurvivalTutorialTip8_title,"Preserving Food"
jzquest_TutorialPt9,"Tutorial Part 9"
jzquest_TutorialPt9Sub,"Improve your Diet"
jzquest_TutorialPt9Desc,"Most foods have added nutrition stats. They include Protein from Meat, Fiber from Vegetables and Essential Vitamins from Fruit. These stats can be found on the food's stat info screen. Your lowest nutrition stat will determine your Diet so you will need to balance your nutrition consumption to stay healthy. To view your current nutrition stats open your character info screen and they will be located at the bottom. If any of your nutrition stats get too low or too high you will suffer unique illnesses depending on the stat and the level."
jz_TrueSurvivalTutorialTip9,"Raise all your Nutrition Stats to at lest 11.0 for the best Diet benefits."
jz_TrueSurvivalTutorialTip9_title,"Nutrition"
jzquest_StoryLinePt1,"1 Storyline Quest Pt1: The Get Away!"
jzquest_StoryLinePt1Sub,"Set Up Camp"
jzquest_StoryLinePt1Desc,"You barley made it out of there alive. Another camp torn to shreds by a unstoppable Horde. So many killed...so many screams... No time to dwell on it now, you were able to grab a Bug Out Bag but its not safe to go through it here, not if you want to live. Find or make a safe place to set up camp and go through your bag." 
jzquest_StoryLinePt2,"1 Storyline Quest Pt2: Take a Breather"
jzquest_StoryLinePt2Sub,"Find Your Walkie"
jzquest_StoryLinePt2Desc,"Take a look and see if your Bug Out Bag has anything useful like a Walkie Talkie."
jzquest_StoryLinePt3,"1 Storyline Quest Pt3: Back To Work"
jzquest_StoryLinePt3Sub,"Find some Batteries"
jzquest_StoryLinePt3Desc,"Well you found a Walkie but its dead. You will need to find some C Batteries to get the Walkie working if you ever want to find any of the survivors from your camp."
jzquest_StoryLinePt4,"1 Storyline Quest Pt4: Reaching Out"
jzquest_StoryLinePt4Sub,"Walkie Communication"
jzquest_StoryLinePt4Desc,"You snap the batteries in and it crackles to life. As you flip through the channels you start to hear conversation broken up by static. You speak into the Walkie and a familiar female voice answers back. You can't believe it, it's the Doctor from your camp! You tell her you got away ok and ask how she is doing. She explains while running from the camp she ran into a Military Convoy that was headed to the CDC Headquarters and they offered her safety. As you listen you begin to notice the connection is getting weak and relies that the convoy must be moving out of range of the Walkie's. You tell the Doc you are losing her signal and a man gets on the line and tells you they passed by a Radio Tower in the Forest and it has a Satellite Transmitter at the top of the tower. If you use a Screwdriver or Wrench on it you can get the equipment to turn your Walkie into a Satellite Radio and extend its range. He then tells you that 88.7 is the frequency you can reach them at at the CDC." 
jzquest_StoryLinePt5,"1 Storyline Quest Pt5: Finding a Station"
jzquest_StoryLinePt5Sub,"Crafting a Sat Phone"
jzquest_StoryLinePt5Desc,"Now that you have the parts travel back to your base camp and craft and place the Satellite Radio." 
jzquest_StoryLinePt6,"1 Storyline Quest Pt6: Going Home"
jzquest_StoryLinePt6Sub,"Collecting Gear"
jzquest_StoryLinePt6Desc,"You dial in the frequency the man gave you and try to reach the Doctor. She lets you know that they arrived safely at the CDC but as they were traveling they saw a large Horde thats about to pass the CDC and heading your way. She says that she saw something strange in the Horde but not sure what it was. The Doc says the CDC has sub levels and that everyone is going underground till the Horde passes. She's asked you to get some tissue samples from the strange creatures she saw moving with the Horde. To do so you will need the Tissue Extractor from her old Med Bay at your old camp at the Favales Academy. She tells you to contact her after you have the samples"   
jzquest_StoryLinePt7,"1 Storyline Quest Pt7: A Pound of Flesh"
jzquest_StoryLinePt7Sub,"Collecting and Testing Samples"
jzquest_StoryLinePt7Desc,"Now that you have the Extractor craft a Tissue Extractor Spear to use it on Mutated Creatures during the Bloodmoon to gather Mutated Tissue Samples for the Doctor" 
jzquest_StoryLinePt8,"1 Storyline Quest Pt8: Reporting In"
jzquest_StoryLinePt8Sub,"Report the results"
jzquest_StoryLinePt8Desc,"Report your success to the Doc" 
jzquest_StoryLinePt9,"1 Storyline Quest Pt9: The Hospital"
jzquest_StoryLinePt9Sub,"Test the Samples"
jzquest_StoryLinePt9Desc,"You let the Doctor know you have the samples and she explains to you how to test the samples in the local Hospitals Lab. Travel there and find the Laboratory to test the samples. Then report back your findings." 
jzquest_StoryLinePt10,"1 Storyline Quest Pt10: Reporting In"
jzquest_StoryLinePt10Sub,"Report the results"
jzquest_StoryLinePt10Desc,"Report your success to the Doc" 
jzquest_StoryLinePt11,"1 Storyline Quest Pt11: A Strange Growth"
jzquest_StoryLinePt11Sub,"Collect the samples"
jzquest_StoryLinePt11Desc,"After you read her the results she sounds surprised of the findings and leaves for a few minutes to talk to the other scientist. When she returns she tells you the findings have created more questions than answers and more information is needed to explain them. The Doc tells you the Military informed her they saw some unusual plant growths near their missile base and she ask you to travel the to burnt out section of the city and use the Tissue Extractor to get some samples to test at the Hospital. Report back your findings" 
jzquest_StoryLinePt12,"1 Storyline Quest Pt12: Reporting In"
jzquest_StoryLinePt12Sub,"Report the results"
jzquest_StoryLinePt12Desc,"Report your success to the Doc" 
jzquest_StoryLinePt13,"1 Storyline Quest Pt13: Red Skies at Night"
jzquest_StoryLinePt13Sub,"Gather more samples "
jzquest_StoryLinePt13Desc,"When you get in touch with the Doctor to tell her about the findings you notice she sounds like she is getting sick. She says that the flu is spreading through the CDC and many are sick but that the doctors have it under control. She lets you know their scouts have spotted another large horde coming their way and they will be locking up underground until it passes. The Doc tells you the Scientist have an idea but need fresh samples from the mutant creatures in the Hordes to test it. Collect some Mutated Tissue Samples and contact her after the Horde has passes." 
jzquest_StoryLinePt14,"1 Storyline Quest Pt14: Reporting In"
jzquest_StoryLinePt14Sub,"Report back"
jzquest_StoryLinePt14Desc,"Report your success to the Doc" 
jzquest_StoryLinePt15,"1 Storyline Quest Pt15: Apartment Hunting"
jzquest_StoryLinePt15Sub,"Find a Security Card" 
jzquest_StoryLinePt15Desc,"When you call back to report your success a Soldier tells you that the Doctor is sick with the flu like the others and is resting. He tells you they might have an idea where this all started. He explains that there is a secret underground Military testing facility under the Missile Base that they lost contact with a few days before the zombies started showing up. He lets you know you will need a Security Card to access any of the computers and that he knows a Soldier that lives on the top floor of the large apartment building in town that was stationed there. He should have a Security Card in his apartment." 
jzquest_StoryLinePt15b,"Find a Security Card... Again"
jzquest_StoryLinePt15bSub,"Find a Security Card... Again"
jzquest_StoryLinePt15bDesc,"Used to repeat Story Line quest 15's encounter" 
jzquest_StoryLinePt16,"1 Storyline Quest Pt16: Belly of the Beast"
jzquest_StoryLinePt16Sub,"Learn the Truth" 
jzquest_StoryLinePt16Desc,"Now that you have the Security Card find the Military Missile Base and make your way to the bottom test lab and into the Security Room to use the Security Card and learn what happened there" 
jzquest_StoryLinePt17,"1 Storyline Quest Pt17: The Beginning"
jzquest_StoryLinePt17Sub,"Report what you have learned" 
jzquest_StoryLinePt17Desc,"You click on the last recording. Nights Vail Testing flashes in the upper corner of the screen. You see a group of Scientists gathered around a couch sized machine conducting an experiment. As the machine starts, wind appears to move papers around the room and a small ball of electricity begins to form growing to about the size of a beach ball. The Scientists begin to get animated and you see them trying to scream to each other above the noise of the device. The machine begins to smoke and the electric ball appears to explode.The video goes black then comes back on with the camera on the ground facing the back exit.You see the scientist get to their feet looking in fear in the direction of the machine. As they try to open the exit a grotesque foot lands in front of the camera and then a mutated creature comes into view attacking and killing all the scientist in seconds before another foot steps in front of the camera then the video goes to static. Return to your base and contact the CDC with this information. " 
jzquest_StoryLinePt18,"1 Storyline Quest Pt18: When It Hits the Fan"
jzquest_StoryLinePt18Sub,"Save the Soldier Save the World"
jzquest_StoryLinePt18Desc,"You contact the CDC, a frantic soldier answers and tells you a few people died from being sick over night and turned into Z’s, they quickly infected others and then in the confusion the C.D.C entrance was left open and somehow a fire started on the first floor. The Soldier begs you to come save him, he is trapped underground in the lab with Z’s all around and the building is burning above him. He tells you he's located in the CDC and that he has the CDC Files with all the Scientists work on the incident and virus with him and the last thing the Doc told him was to give it to you. Travel to the C.D.C and fight your way to the bottom to save the Soldier and to retrieve the CDC Files""
jzquest_StoryLinePt19,"1 Storyline Quest Pt19: The Final Piece"
jzquest_StoryLinePt19Sub,"Down the Hole"
jzquest_StoryLinePt19Desc,"The Soldier escaped but left a note for you that says he has the CDC Files and he is running to a bunker he knows of. He left you a map."
jzquest_StoryLinePt20,"1 Storyline Quest Pt20: Learn the whole truth"
jzquest_StoryLinePt20Sub,"Knowledge is power"
jzquest_StoryLinePt20Desc,"Now that you have the CDC files read them to learn the truth. 
jzquest_StoryLinePt21,"1 Storyline Quest Pt21: The Hubris of Man"
jzquest_StoryLinePt21Sub,"The Whole Truth"
jzquest_StoryLinePt21Desc,"The CDC Files detail the Military's attempt (code name Nights Veil) to use micro black holes as warheads for projectiles. It details the happenings of the security tape you saw in the military base. It explains a week before that incident the scientist successfully created the first stable singularity that lasted for .01 of a second before they shut it down. The tape you watched was their next attempt to maintain the blackhole for a longer. During that experiment it is believed a hole of some kind opened between earth and somewhere else. It looks like the scientist where trying to figure out if the hole was to another place, time or dimension but they could not agree and did not finish their work."
jzquest_StoryLinePt22A,"1 Storyline Quest Pt22A: The End Game"
jzquest_StoryLinePt22ASub,"The Brains"
jzquest_StoryLinePt22ADesc,"It looks like the medical team had more success trying to cure the virus than the Military did stopping the mutants. They have identified 5 possible compounds that have shown promise in slowing, stopping and reversing the Z Virus. You must finish their work using the BioEngineered seeds in the Bio Kit. Plant each seed in its specific biome and use spores gathered from zombies during Bloodmoons in their biomes to craft specialized Fertilizer for each plant to grow. Harvest 50 of each crop and use them to craft the Z Anti Virus."
jzquest_StoryLinePt22B,"1 Storyline Quest Pt22B: The End Game"
jzquest_StoryLinePt22BSub,"The Brawn (Snow)"
jzquest_StoryLinePt22BDesc,"Even if the Z Anti-Virus works it wont stop the Mutants that have come through the portal. Most of them can be dealt with but a few large mutants have been spotted. Craft the Military's Mutant Attractor and place it in each biome during the Bloodmoon and kill the Boss Mutants that it attracts"
jzquest_StoryLinePt22C,"1 Storyline Quest Pt22C: The End Game"
jzquest_StoryLinePt22CSub,"The Brawn (Desert)"
jzquest_StoryLinePt22CDesc,"Even if the Z Anti-Virus works it wont stop the Mutants that have come through the portal. Most of them can be dealt with but a few large mutants have been spotted. Craft the Military's Mutant Attractor and place it in each biome during the Bloodmoon and kill the Boss Mutants that it attracts"
jzquest_StoryLinePt22D,"1 Storyline Quest Pt22D: The End Game"
jzquest_StoryLinePt22DSub,"The Brawn (Wasteland)"
jzquest_StoryLinePt22DDesc,"Even if the Z Anti-Virus works it wont stop the Mutants that have come through the portal. Most of them can be dealt with but a few large mutants have been spotted. Craft the Military's Mutant Attractor and place it in each biome during the Bloodmoon and kill the Boss Mutants that it attracts"
jzquest_StoryLinePt22E,"1 Storyline Quest Pt22E: The End Game"
jzquest_StoryLinePt22ESub,"The Brawn (Burnt)"
jzquest_StoryLinePt22EDesc,"Even if the Z Anti-Virus works it wont stop the Mutants that have come through the portal. Most of them can be dealt with but a few large mutants have been spotted. Craft the Military's Mutant Attractor and place it in each biome during the Bloodmoon and kill the Boss Mutants that it attracts"
jzquest_StoryLinePt22F,"1 Storyline Quest Pt22F: The End Game"
jzquest_StoryLinePt22FSub,"The Brawn (Forest)"
jzquest_StoryLinePt22FDesc,"Even if the Z Anti-Virus works it wont stop the Mutants that have come through the portal. Most of them can be dealt with but a few large mutants have been spotted. Craft the Military's Mutant Attractor and place it in each biome during the Bloodmoon and kill the Boss Mutants that it attracts"
jzquest_WorkbenchUpgradesImprovised,"Improvised Upgrading"
jzquest_Lv1Crafting_description,"Build and place this workbench to craft quality items"
jzquest_Lv2Crafting_description,"Complete this quest to acquire the tool needed to craft level two quality items on this workbench"
jzquest_Lv3Crafting_description,"Complete this quest to acquire the tool needed to craft level three quality items on this workbench"
jzquest_Lv4Crafting_description,"Complete this quest to acquire the tool needed to craft level four quality items on this workbench"
jzquest_Lv5Crafting_description,"Complete this quest to acquire the tool needed to craft level five quality items on this workbench"
